MINDTREE,MindTree ,EQ,07-Mar-07,10,1,INE018I01017,10
MIRCELECTR,MIRC Electronics ,EQ,24-May-04,1,1,INE831A01028,1
MIRZAINT,Mirza International ,EQ,28-Apr-99,2,1,INE771A01026,2
MMFL,MM Forgings ,EQ,20-Dec-06,10,1,INE227C01017,10
MMTC,MMTC ,EQ,09-Apr-12,1,1,INE123F01029,1
MOHITIND,Mohit Industries ,EQ,14-Mar-13,10,1,INE954E01012,10
MOHOTAIND,Mohota Industries ,EQ,10-Apr-96,10,100,INE313D01013,10
MOIL,MOIL ,EQ,15-Dec-10,10,1,INE490G01020,10
MOLDTECH,Mold-Tek Technologies ,EQ,07-Jul-16,2,1,INE835B01035,2
MOLDTKPAC,Mold-Tek Packaging ,EQ,23-Feb-15,5,1,INE893J01029,5
MONNETISPA,Monnet Ispat and Energy ,EQ,14-Jun-04,10,1,INE743C01013,10
MONSANTO,Monsanto India ,EQ,19-Jan-00,10,1,INE274B01011,10
MONTECARLO,Monte Carlo Fashions ,EQ,19-Dec-14,10,1,INE950M01013,10
MORARJEE,Morarjee Textiles ,EQ,14-Sep-12,7,1,INE161G01027,7
MOREPENLAB,Morepen Laboratories ,EQ,24-Nov-99,2,1,INE083A01026,2
MOSERBAER,Moser-Baer (I) ,BE,02-May-03,10,1,INE739A01015,10
MOTHERSUMI,Motherson Sumi Systems ,EQ,14-Aug-96,1,1,INE775A01035,1
MOTILALOFS,Motilal Oswal Financial Services ,EQ,11-Sep-07,1,1,INE338I01027,1
MOTOGENFIN,The Motor & General Finance ,EQ,08-Feb-95,10,1,INE861B01015,10
MPHASIS,MphasiS ,EQ,04-Jun-04,10,1,INE356A01018,10
MPSLTD,MPS ,EQ,21-Jan-02,10,1,INE943D01017,10
MRF,MRF ,EQ,18-Sep-96,10,1,INE883A01011,10
MRO-TEK,MRO-TEK Realty ,BE,01-Nov-00,5,1,INE398B01018,5
MRPL,Mangalore Refinery and Petrochemicals ,EQ,07-Jan-05,10,1,INE103A01014,10
MSPL,MSP Steel & Power ,EQ,18-Jul-05,10,1,INE752G01015,10
MTEDUCARE,MT Educare ,EQ,12-Apr-12,10,1,INE472M01018,10
MTNL,Mahanagar Telephone Nigam ,EQ,17-Feb-99,10,1,INE153A01019,10
MUKANDENGG,Mukand Engineers ,EQ,28-Jun-00,10,1,INE022B01014,10
MUKANDLTD,Mukand ,EQ,23-Feb-04,10,1,INE304A01026,10
MUKTAARTS,Mukta Arts ,EQ,12-Sep-00,5,1,INE374B01019,5
MUNJALAU,Munjal Auto Industries ,EQ,19-Jul-06,2,1,INE672B01032,2
MUNJALSHOW,Munjal Showa ,EQ,12-May-03,2,1,INE577A01027,2
MURUDCERA,Murudeshwar Ceramics ,EQ,28-May-04,10,1,INE692B01014,10
MUTHOOTCAP,Muthoot Capital Services ,EQ,24-Aug-15,10,1,INE296G01013,10
MUTHOOTFIN,Muthoot Finance ,EQ,06-May-11,10,1,INE414G01012,10
MVL,MVL ,BE,30-Jun-08,1,1,INE744I01034,1
NACLIND,NACL Industries ,EQ,07-Apr-17,1,1,INE295D01020,1
NAGAFERT,Nagarjuna Fertilizers and Chemicals ,EQ,15-Jun-16,1,1,INE454M01024,1
NAGAROIL,Nagarjuna Oil Refinery ,EQ,28-Mar-12,1,1,INE453M01018,1
NAGREEKCAP,Nagreeka Capital & Infrastructure ,EQ,18-Sep-07,5,1,INE245I01016,5
NAGREEKEXP,Nagreeka Exports ,EQ,18-Jun-07,5,1,INE123B01028,5
NAHARCAP,Nahar Capital and Financial Services ,EQ,11-Mar-08,5,1,INE049I01012,5
NAHARINDUS,Nahar Industrial Enterprises ,EQ,15-Dec-05,10,1,INE289A01011,10
NAHARPOLY,Nahar Poly Films ,EQ,23-Mar-07,5,1,INE308A01027,5
NAHARSPING,Nahar Spinning Mills ,EQ,23-Mar-07,5,1,INE290A01027,5
NAKODA,Nakoda ,EQ,14-Mar-13,5,1,INE559B01023,5
NATCOPHARM,Natco Pharma ,EQ,27-Dec-95,2,1,INE987B01026,2
NATHBIOGEN,Nath Bio-Genes (India) ,EQ,28-Jan-14,10,1,INE448G01010,10
NATIONALUM,National Aluminium Company ,EQ,28-Apr-99,5,1,INE139A01034,5
NATNLSTEEL,National Steel And Agro Industries ,EQ,26-Sep-02,10,1,INE088B01015,10
NAUKRI,Info Edge (India) ,EQ,21-Nov-06,10,1,INE663F01024,10
NAVINFLUOR,Navin Fluorine International ,EQ,01-Jun-07,2,1,INE048G01026,2
NAVKARCORP,Navkar Corporation ,EQ,09-Sep-15,10,1,INE278M01019,10
NAVNETEDUL,Navneet Education ,EQ,08-Feb-95,2,1,INE060A01024,2
NBCC,NBCC (India) ,EQ,12-Apr-12,2,1,INE095N01023,2
NBIFIN,N. B. I. Industrial Finance Company ,EQ,23-Nov-16,5,1,INE365I01020,5
NBVENTURES,Nava Bharat Ventures ,EQ,03-Apr-96,2,1,INE725A01022,2
NCC,NCC ,EQ,14-Oct-03,2,1,INE868B01028,2
NCLIND,NCL Industries ,EQ,03-Apr-07,10,1,INE732C01016,10
NDGL,Naga Dhunseri Group ,EQ,29-Aug-16,10,1,INE756C01015,10
NDL,Nandan Denim ,EQ,23-Mar-12,10,1,INE875G01030,10
NDTV,New Delhi Television ,EQ,19-May-04,4,1,INE155G01029,4
NECCLTD,North Eastern Carrying Corporation ,EQ,02-Mar-16,10,1,INE553C01016,10
NECLIFE,Nectar Lifesciences ,EQ,18-Jul-05,1,1,INE023H01027,1
NELCAST,Nelcast ,EQ,27-Jun-07,2,1,INE189I01024,2
NELCO,NELCO ,EQ,28-May-03,10,1,INE045B01015,10
NESCO,Nesco ,EQ,08-Apr-08,2,1,INE317F01035,2
NESTLEIND,Nestle India ,EQ,08-Jan-10,10,1,INE239A01016,10
NETWORK18,Network18 Media & Investments ,EQ,02-Feb-07,5,1,INE870H01013,5
NEULANDLAB,Neuland Laboratories ,EQ,13-Oct-08,10,1,INE794A01010,10
NEWGEN,Newgen Software Technologies ,EQ,29-Jan-18,10,1,INE619B01017,10
NEXTMEDIA,Next Mediaworks ,EQ,04-Apr-01,10,1,INE747B01016,10
NFL,National Fertilizers ,EQ,28-Dec-06,10,1,INE870D01012,10
NH,Narayana Hrudayalaya Ltd.,EQ,06-Jan-16,10,1,INE410P01011,10
NHPC,NHPC ,EQ,01-Sep-09,10,1,INE848E01016,10
NIACL,The New India Assurance Company ,EQ,13-Nov-17,5,1,INE470Y01017,5
NIBL,NRB Industrial Bearings ,EQ,09-Apr-13,2,1,INE047O01014,2
NIITLTD,NIIT ,EQ,16-Aug-04,2,1,INE161A01038,2
NIITTECH,NIIT Technologies ,EQ,30-Aug-04,10,1,INE591G01017,10
NILAINFRA,Nila Infrastructures ,EQ,21-May-15,1,1,INE937C01029,1
NILKAMAL,Nilkamal ,EQ,01-Nov-95,10,1,INE310A01015,10
NIPPOBATRY,Indo-National ,EQ,06-Oct-99,10,1,INE567A01010,10
NIRAJISPAT,Niraj Ispat Industries ,BE,27-Oct-16,10,1,INE326T01011,10
NITCO,Nitco ,EQ,21-Mar-06,10,1,INE858F01012,10
NITESHEST,Nitesh Estates ,BE,13-May-10,10,1,INE639K01016,10
NITINFIRE,Nitin Fire Protection Industries ,EQ,05-Jun-07,2,1,INE489H01020,2
NITINSPIN,Nitin Spinners ,EQ,02-Feb-06,10,1,INE229H01012,10
NKIND,NK Industries ,EQ,07-Jul-95,10,1,INE542C01019,10
NLCINDIA,NLC India ,EQ,23-Aug-00,10,1,INE589A01014,10
NMDC,NMDC ,EQ,03-Mar-08,1,1,INE584A01023,1
NOCIL,NOCIL ,EQ,17-Jan-96,10,1,INE163A01018,10
NOIDATOLL,Noida Toll Bridge Company ,EQ,06-Dec-02,10,1,INE781B01015,10
NORBTEAEXP,Norben Tea & Exports ,BE,27-Dec-00,10,1,INE369C01017,10
NRAIL,N R Agarwal Industries ,EQ,05-Apr-17,10,1,INE740D01017,10
NRBBEARING,NRB Bearing ,EQ,08-Mar-00,2,1,INE349A01021,2
NSIL,Nalwa Sons Investments ,EQ,17-Nov-03,10,1,INE023A01030,10
NTL,Neueon Towers ,EQ,11-Sep-13,10,1,INE333I01036,10
NTPC,NTPC ,EQ,05-Nov-04,10,1,INE733E01010,10
NUCLEUS,Nucleus Software Exports ,EQ,19-Dec-02,10,1,INE096B01018,10
NUTEK,Nu Tek India ,EQ,27-Aug-08,5,1,INE318J01027,5
OBEROIRLTY,Oberoi Realty ,EQ,20-Oct-10,10,1,INE093I01010,10
OCCL,Oriental Carbon & Chemicals ,EQ,27-Jan-16,10,1,INE321D01016,10
OCL,OCL India ,EQ,15-Sep-04,2,1,INE290B01025,2
OFSS,Oracle Financial Services Software ,EQ,28-Jun-02,5,1,INE881D01027,5
OIL,Oil India ,EQ,30-Sep-09,10,1,INE274J01014,10
OILCOUNTUB,Oil Country Tubular ,EQ,30-Aug-95,10,1,INE591A01010,10
OISL,OCL Iron and Steel ,EQ,01-Aug-08,1,1,INE196J01019,1
OMAXAUTO,Omax Autos ,BE,20-Feb-03,10,1,INE090B01011,10
OMAXE,Omaxe ,EQ,09-Aug-07,10,1,INE800H01010,10
OMKARCHEM,Omkar Speciality Chemicals ,EQ,10-Feb-11,10,1,INE474L01016,10
OMMETALS,OM Metals Infraprojects ,EQ,17-Jun-11,1,1,INE239D01028,1
ONELIFECAP,Onelife Capital Advisors ,EQ,17-Oct-11,10,1,INE912L01015,10
ONGC,Oil & Natural Gas Corporation ,EQ,19-Jul-95,5,1,INE213A01029,5
ONMOBILE,OnMobile Global ,EQ,19-Feb-08,10,1,INE809I01019,10
ONWARDTEC,Onward Technologies ,EQ,07-Mar-01,10,1,INE229A01017,10
OPTIEMUS,Optiemus Infracom ,BE,08-Aug-17,10,1,INE350C01017,10
OPTOCIRCUI,Opto Circuits (India) ,EQ,25-Aug-03,10,1,INE808B01016,10
ORBTEXP,Orbit Exports ,EQ,05-Nov-13,10,1,INE231G01010,10
ORCHIDPHAR,Orchid Pharma ,BZ,02-Jul-97,10,1,INE191A01019,10
ORICONENT,Oricon Enterprises ,EQ,24-Jul-15,2,1,INE730A01022,2
ORIENTABRA,Orient Abrasives ,EQ,15-Dec-05,1,1,INE569C01020,1
ORIENTALTL,Oriental Trimex ,EQ,07-Mar-07,10,1,INE998H01012,10
ORIENTBANK,Oriental Bank of Commerce,EQ,02-Jul-97,10,1,INE141A01014,10
ORIENTBELL,Orient Bell ,EQ,14-Feb-07,10,1,INE607D01018,10
ORIENTCEM,Orient Cement ,EQ,12-Jul-13,1,1,INE876N01018,1
ORIENTHOT,Oriental Hotels ,EQ,27-Aug-98,1,1,INE750A01020,1
ORIENTLTD,Orient Press ,EQ,03-Mar-10,10,1,INE609C01024,10
ORIENTPPR,Orient Paper & Industries ,EQ,29-Mar-95,1,1,INE592A01026,1
ORIENTREF,Orient Refractories ,EQ,12-Mar-12,1,1,INE743M01012,1
ORISSAMINE,The Orissa Minerals Development Company ,EQ,29-Sep-10,1,1,INE725E01024,1
ORTEL,Ortel Communications ,EQ,19-Mar-15,10,1,INE849L01019,10
ORTINLABSS,Ortin Laboratories ,EQ,21-Aug-15,10,1,INE749B01012,10
OSWALAGRO,Oswal Agro Mills ,BE,29-Mar-95,10,1,INE142A01012,10
PAEL,PAE ,BE,21-Jul-99,10,1,INE766A01018,10
PAGEIND,Page Industries ,EQ,16-Mar-07,10,1,INE761H01022,10
PAISALO,Paisalo Digital ,EQ,17-Oct-11,10,1,INE420C01042,10
PALASHSECU,Palash Securities ,EQ,28-Jul-17,10,1,INE471W01019,10
PALREDTEC,Palred Technologies ,EQ,09-May-16,10,1,INE218G01033,10
PANACEABIO,Panacea Biotec ,EQ,17-Apr-96,1,1,INE922B01023,1
PANAMAPET,Panama Petrochem ,EQ,30-Sep-11,2,1,INE305C01029,2
PANORAMUNI,Panoramic Universal ,EQ,03-Jan-07,5,1,INE194B01029,5
PAPERPROD,Huhtamaki PPL ,EQ,01-Oct-04,2,1,INE275B01026,2
PARABDRUGS,Parabolic Drugs ,EQ,01-Jul-10,10,1,INE618H01016,10
PARACABLES,Paramount Communications ,EQ,03-Jan-07,2,1,INE074B01023,2
PARAGMILK,Parag Milk Foods ,EQ,19-May-16,10,1,INE883N01014,10
PARSVNATH,Parsvnath Developers ,EQ,30-Nov-06,5,1,INE561H01026,5
PATELENG,Patel Engineering ,EQ,24-Feb-05,1,1,INE244B01030,1
PATINTLOG,Patel Integrated Logistics ,EQ,11-Jan-08,10,1,INE529D01014,10
PATSPINLTD,Patspin India ,EQ,10-May-95,10,1,INE790C01014,10
PBAINFRA,PBA Infrastructure ,EQ,24-Nov-05,10,1,INE160H01019,10
PCJEWELLER,PC Jeweller ,EQ,27-Dec-12,10,1,INE785M01013,10
PDMJEPAPER,Pudumjee Paper Products ,EQ,30-Mar-16,1,1,INE865T01018,1
PDPL,Parenteral Drugs (India) ,EQ,19-Aug-10,10,1,INE904D01019,10
PDSMFL,PDS Multinational Fashions ,EQ,21-Oct-14,10,1,INE111Q01013,10
PDUMJEIND,Pudumjee Industries ,EQ,19-Jul-95,2,1,INE105C01023,2
PEARLPOLY,Pearl Polymers ,BE,31-May-00,10,1,INE844A01013,10
PEL,Piramal Enterprises ,EQ,08-Feb-95,2,1,INE140A01024,2
PENIND,Pennar Industries ,EQ,25-Nov-10,5,1,INE932A01024,5
PENINLAND,Peninsula Land ,EQ,08-Feb-95,2,1,INE138A01028,2
PENPEBS,Pennar Engineered Building Systems ,EQ,10-Sep-15,10,1,INE455O01019,10
PERSISTENT,Persistent Systems ,EQ,06-Apr-10,10,1,INE262H01013,10
PETRONENGG,Petron Engineering Construction ,EQ,27-Dec-95,10,1,INE742A01019,10
PETRONET,Petronet LNG ,EQ,26-Mar-04,10,1,INE347G01014,10
PFC,Power Finance Corporation ,EQ,23-Feb-07,10,1,INE134E01011,10
PFIZER,Pfizer ,EQ,28-Apr-99,10,1,INE182A01018,10
PFOCUS,Prime Focus ,EQ,20-Jun-06,1,1,INE367G01038,1
PFS,PTC India Financial Services ,EQ,30-Mar-11,10,1,INE560K01014,10
PGEL,PG Electroplast ,EQ,26-Sep-11,10,1,INE457L01011,10
PGHH,Procter & Gamble Hygiene and Health Care ,EQ,07-Jul-04,10,1,INE179A01014,10
PGIL,Pearl Global Industries ,EQ,15-Feb-07,10,1,INE940H01014,10
PHILIPCARB,Phillips Carbon Black ,EQ,29-Mar-95,10,1,INE602A01015,10
PHOENIXLTD,The Phoenix Mills ,EQ,23-Apr-07,2,1,INE211B01039,2
PIDILITIND,Pidilite Industries ,EQ,29-Mar-95,1,1,INE318A01026,1
PIIND,PI Industries ,EQ,15-Jun-11,1,1,INE603J01030,1
PILANIINVS,Pilani Investment and Industries Corporation ,BE,08-Dec-15,10,1,INE417C01014,10
PILITA,PIL ITALICA LIFESTYLE ,BE,07-Oct-13,1,1,INE600A01035,1
PINCON,Pincon Spirit ,EQ,15-Jun-16,10,1,INE675G01018,10
PIONDIST,Pioneer Distilleries ,EQ,15-Jun-10,10,1,INE889E01010,10
PIONEEREMB,Pioneer Embroideries ,EQ,16-May-06,10,1,INE156C01018,10
PITTILAM,Pitti Laminations ,EQ,02-Feb-07,5,1,INE450D01021,5
PKTEA,The Peria Karamalai Tea & Produce Company ,BE,19-Aug-15,10,1,INE431F01018,10
PLASTIBLEN,Plastiblends India ,EQ,28-Dec-06,5,1,INE083C01022,5
PNB,Punjab National Bank,EQ,24-Apr-02,2,1,INE160A01022,2
PNBGILTS,PNB Gilts ,EQ,18-Sep-00,10,1,INE859A01011,10
PNBHOUSING,PNB Housing Finance ,EQ,07-Nov-16,10,1,INE572E01012,10
PNC,Pritish Nandy Communications ,EQ,11-Dec-00,10,1,INE392B01011,10
PNCINFRA,PNC Infratech ,EQ,26-May-15,2,1,INE195J01029,2
POCHIRAJU,Pochiraju Industries ,BE,09-Feb-07,10,1,INE332G01032,10
PODDARHOUS,Poddar Housing and Development ,EQ,10-Apr-17,10,1,INE888B01018,10
PODDARMENT,Poddar Pigments ,EQ,22-Nov-16,10,1,INE371C01013,10
POKARNA,Pokarna ,EQ,07-Jul-16,2,1,INE637C01025,2
POLARIS,POLARIS CONSULTING & SERVICES ,EQ,24-Nov-99,5,1,INE763A01023,5
POLYMED,Poly Medicure ,EQ,07-Dec-11,5,1,INE205C01021,5
POLYPLEX,Polyplex Corporation ,EQ,11-Apr-03,10,1,INE633B01018,10
PONNIERODE,Ponni Sugars (Erode) ,EQ,16-Apr-02,10,1,INE838E01017,10
POWERGRID,Power Grid Corporation of India ,EQ,05-Oct-07,10,1,INE752E01010,10
POWERMECH,Power Mech Projects ,EQ,26-Aug-15,10,1,INE211R01019,10
PPAP,PPAP Automotive ,EQ,11-Jan-08,10,1,INE095I01015,10
PRABHAT,Prabhat Dairy ,EQ,21-Sep-15,10,1,INE302M01033,10
PRADIP,Pradip Overseas ,BE,05-Apr-10,10,1,INE495J01015,10
PRAENG,Prajay Engineers Syndicate ,EQ,02-Jan-07,10,1,INE505C01016,10
PRAJIND,Praj Industries ,EQ,11-Oct-95,2,1,INE074A01025,2
PRAKASH,Prakash Industries ,EQ,10-May-95,10,1,INE603A01013,10
PRAKASHCON,Prakash Constrowell ,EQ,04-Oct-11,1,1,INE023M01027,1
PRATIBHA,Pratibha Industries ,EQ,16-Mar-06,2,1,INE308H01022,2
PRAXIS,Praxis Home Retail ,BE,31-Jan-18,5,1,INE546Y01022,5
PRECAM,Precision Camshafts ,EQ,08-Feb-16,10,1,INE484I01029,10
PRECOT,Precot Meridian ,EQ,19-Aug-05,10,1,INE283A01014,10
PRECWIRE,Precision Wires India ,EQ,06-Sep-95,5,1,INE372C01029,5
PREMEXPLN,Premier Explosives ,EQ,17-Jun-16,10,1,INE863B01011,10
PREMIER,Premier ,EQ,03-Apr-96,10,1,INE342A01018,10
PREMIERPOL,Premier Polyfilm ,EQ,13-Dec-95,5,1,INE309M01012,5
PRESSMN,Pressman Advertising ,EQ,05-Jan-05,2,1,INE980A01023,2
PRESTIGE,Prestige Estates Projects ,EQ,27-Oct-10,10,1,INE811K01011,10
PRICOLLTD,Pricol ,EQ,10-Feb-17,1,1,INE726V01018,1
PRIMESECU,Prime Securities ,EQ,17-Jun-05,5,1,INE032B01021,5
PRISMCEM,Prism Cement ,EQ,20-Aug-03,10,1,INE010A01011,10
PROVOGE,Provogue (India) ,EQ,26-Mar-12,1,1,INE968G01033,1
PROZONINTU,Prozone Intu Properties ,EQ,12-Sep-12,2,1,INE195N01013,2
PSB,Punjab & Sind Bank,EQ,30-Dec-10,10,1,INE608A01012,10
PSL,PSL ,BE,29-May-03,10,1,INE474B01017,10
PSPPROJECT,PSP Projects ,EQ,29-May-17,10,1,INE488V01015,10
PTC,PTC India ,EQ,07-Apr-04,10,1,INE877F01012,10
PTL,PTL Enterprises ,EQ,29-Jan-07,2,1,INE034D01031,2
PUNJABCHEM,Punjab Chemicals & Crop Protection ,EQ,08-Mar-07,10,1,INE277B01014,10
PUNJLLOYD,Punj Lloyd ,EQ,06-Jan-06,2,1,INE701B01021,2
PURVA,Puravankara ,EQ,30-Aug-07,5,1,INE323I01011,5
PVP,PVP Ventures ,EQ,03-Apr-96,10,1,INE362A01016,10
PVR,PVR ,EQ,04-Jan-06,10,1,INE191H01014,10
QUESS,Quess Corp ,EQ,12-Jul-16,10,1,INE615P01015,10
QUICKHEAL,Quick Heal Technologies ,EQ,18-Feb-16,10,1,INE306L01010,10
QUINTEGRA,Quintegra Solutions ,EQ,20-Dec-00,10,1,INE033B01011,10
RADAAN,Radaan Mediaworks India ,EQ,27-Feb-03,2,1,INE874F01027,2
RADICO,Radico Khaitan ,EQ,18-Jun-03,2,1,INE944F01028,2
RADIOCITY,Music Broadcast ,EQ,17-Mar-17,10,1,INE919I01016,10
RAIN,Rain Industries ,EQ,03-Mar-08,2,1,INE855B01025,2
RAINBOWPAP,Rainbow Papers ,BE,02-Jun-10,2,1,INE028D01025,2
RAJESHEXPO,Rajesh Exports ,EQ,09-Feb-00,1,1,INE343B01030,1
RAJOIL,Raj Oil Mills ,BZ,12-Aug-09,10,1,INE294G01018,10
RAJRAYON,Raj Rayon Industries ,BE,04-Jan-07,1,1,INE533D01024,1
RAJSREESUG,Rajshree Sugars & Chemicals ,EQ,29-Mar-95,10,1,INE562B01019,10
RAJTV,Raj Television Network ,EQ,16-Mar-07,5,1,INE952H01027,5
RAJVIR,Rajvir Industries ,EQ,20-Sep-05,10,1,INE011H01014,10
RALLIS,Rallis India ,EQ,01-Apr-99,1,1,INE613A01020,1
RAMANEWS,Shree Rama Newsprint ,EQ,20-Sep-06,10,1,INE278B01020,10
RAMASTEEL,Rama Steel Tubes ,BE,19-Aug-15,5,1,INE230R01027,5
RAMCOCEM,The Ramco Cements ,EQ,09-Apr-97,1,1,INE331A01037,1
RAMCOIND,Ramco Industries ,EQ,06-Nov-96,1,1,INE614A01028,1
RAMCOSYS,Ramco Systems ,EQ,12-Apr-00,10,1,INE246B01019,10
RAMGOPOLY,Ramgopal Polytex ,BE,30-May-01,10,1,INE410D01017,10
RAMKY,Ramky Infrastructure ,EQ,08-Oct-10,10,1,INE874I01013,10
RAMSARUP,Ramsarup Industries ,BE,09-Jul-07,10,1,INE005D01015,10
RANASUG,Rana Sugars ,EQ,24-Feb-05,10,1,INE625B01014,10
RANEENGINE,Rane Engine Valve ,EQ,24-Jun-08,10,1,INE222J01013,10
RANEHOLDIN,Rane Holdings ,EQ,24-Sep-97,10,1,INE384A01010,10
RATNAMANI,Ratnamani Metals & Tubes ,EQ,09-May-06,2,1,INE703B01027,2
RAYMOND,Raymond ,EQ,18-Oct-95,10,1,INE301A01014,10
RBL,Rane Brake Lining ,EQ,20-Jun-08,10,1,INE244J01017,10
RBLBANK,RBL Bank ,EQ,31-Aug-16,10,1,INE976G01028,10
RCF,Rashtriya Chemicals and Fertilizers ,EQ,07-Jan-98,10,1,INE027A01015,10
RCOM,Reliance Communications ,EQ,06-Mar-06,5,1,INE330H01018,5
RECLTD,Rural Electrification Corporation ,EQ,12-Mar-08,10,1,INE020B01018,10
REDINGTON,Redington (India) ,EQ,15-Feb-07,2,1,INE891D01026,2
REFEX,Refex Industries ,EQ,03-Dec-09,10,1,INE056I01017,10
REGENCERAM,Regency Ceramics ,BE,08-Nov-00,10,1,INE277C01012,10
RELAXO,Relaxo Footwears ,EQ,17-Jun-11,1,1,INE131B01039,1
RELCAPITAL,Reliance Capital ,EQ,29-Nov-95,10,1,INE013A01015,10
RELIANCE,Reliance Industries ,EQ,29-Nov-95,10,1,INE002A01018,10
RELIGARE,Religare Enterprises ,EQ,21-Nov-07,10,1,INE621H01010,10
RELINFRA,Reliance Infrastructure ,EQ,08-Feb-95,10,1,INE036A01016,10
REMSONSIND,Remsons Industries ,EQ,31-Jan-96,10,1,INE474C01015,10
RENUKA,Shree Renuka Sugars ,EQ,31-Oct-05,1,1,INE087H01022,1
REPCOHOME,Repco Home Finance ,EQ,01-Apr-13,10,1,INE612J01015,10
REPRO,Repro India ,EQ,22-Dec-05,10,1,INE461B01014,10
RESPONIND,Responsive Industries ,EQ,29-Oct-10,1,1,INE688D01026,1
REVATHI,Revathi Equipment ,EQ,11-Aug-05,10,1,INE617A01013,10
RHFL,Reliance Home Finance ,EQ,22-Sep-17,10,1,INE217K01011,10
RICOAUTO,Rico Auto Industries ,EQ,12-May-03,1,1,INE209B01025,1
RIIL,Reliance Industrial Infrastructure ,EQ,29-Nov-95,10,1,INE046A01015,10
RJL,Renaissance Jewellery ,EQ,12-Dec-07,10,1,INE722H01016,10
RKDL,Ravi Kumar Distilleries ,EQ,27-Dec-10,10,1,INE722J01012,10
RKFORGE,Ramkrishna Forgings ,EQ,05-May-04,10,1,INE399G01015,10
RMCL,Radha Madhav Corporation ,EQ,26-Nov-07,10,1,INE172H01014,10
RML,Rane (Madras) ,EQ,30-Aug-05,10,1,INE050H01012,10
RNAM,Reliance Nippon Life Asset Management ,EQ,06-Nov-17,10,1,INE298J01013,10
RNAVAL,Reliance Naval and Engineering ,EQ,09-Oct-09,10,1,INE542F01012,10
ROHITFERRO,Rohit Ferro-Tech ,EQ,13-Apr-06,10,1,INE248H01012,10
ROHLTD,Royal Orchid Hotels ,EQ,06-Feb-06,10,1,INE283H01019,10
ROLLT,Rollatainers ,EQ,22-Nov-16,1,1,INE927A01040,1
ROLTA,Rolta India ,EQ,01-Mar-95,10,1,INE293A01013,10
ROSSELLIND,Rossell India ,EQ,25-Sep-12,2,1,INE847C01020,2
RPGLIFE,RPG Life Sciences ,EQ,10-Jun-08,8,1,INE105J01010,8
RPOWER,Reliance Power ,EQ,11-Feb-08,10,1,INE614G01033,10
RPPINFRA,R.P.P. Infra Projects ,EQ,06-Dec-10,10,1,INE324L01013,10
RSSOFTWARE,R. S. Software (India) ,EQ,19-May-99,5,1,INE165B01029,5
RSWM,RSWM ,EQ,15-Feb-95,10,1,INE611A01016,10
RSYSTEMS,R Systems International ,EQ,26-Apr-06,1,1,INE411H01032,1
RTNINFRA,RattanIndia Infrastructure ,EQ,30-Jul-12,2,1,INE834M01019,2
RTNPOWER,RattanIndia Power ,EQ,30-Oct-09,10,1,INE399K01017,10
RUBYMILLS,The Ruby Mills ,EQ,29-Mar-95,5,1,INE301D01026,5
RUCHINFRA,Ruchi Infrastructure ,BE,12-Jul-00,1,1,INE413B01023,1
RUCHIRA,Ruchira Papers ,EQ,20-Dec-06,10,1,INE803H01014,10
RUCHISOYA,Ruchi Soya Industries ,EQ,02-Jan-03,2,1,INE619A01027,2
RUPA,Rupa & Company ,EQ,07-Dec-11,1,1,INE895B01021,1
RUSHIL,Rushil Decor ,EQ,07-Jul-11,10,1,INE573K01017,10
SABEVENTS,Sab Events & Governance Now Media ,BE,15-Sep-16,10,1,INE860T01019,10
SABTN,Sri Adhikari Brothers Television Network ,BE,16-Nov-07,10,1,INE416A01036,10
SADBHAV,Sadbhav Engineering ,EQ,01-Mar-06,1,1,INE226H01026,1
SADBHIN,Sadbhav Infrastructure Project ,EQ,16-Sep-15,10,1,INE764L01010,10
SAGCEM,Sagar Cements ,EQ,29-Jan-07,10,1,INE229C01013,10
SAIL,Steel Authority of India ,EQ,06-Jul-95,10,1,INE114A01011,10
SAKHTISUG,Sakthi Sugars ,EQ,06-Sep-95,10,1,INE623A01011,10
SAKSOFT,Saksoft ,EQ,09-May-05,10,1,INE667G01015,10
SAKUMA,Sakuma Exports ,EQ,08-Mar-06,10,1,INE190H01016,10
SALASAR,Salasar Techno Engineering ,EQ,25-Jul-17,10,1,INE170V01019,10
SALONA,Salona Cotspin ,EQ,16-Jun-16,10,1,INE498E01010,10
SALORAINTL,Salora International ,EQ,15-Feb-95,10,1,INE924A01013,10
SALSTEEL,S.A.L. Steel ,EQ,24-Nov-04,10,1,INE658G01014,10
SALZERELEC,Salzer Electronics ,EQ,02-Dec-15,10,1,INE457F01013,10
SAMBHAAV,Sambhaav Media ,EQ,05-Jun-96,1,1,INE699B01027,1
SAMTEL,Samtel Color ,BZ,23-Feb-05,10,1,INE381A01016,10
SANCO,Sanco Industries ,EQ,22-Nov-16,10,1,INE782L01012,10
SANDESH,The Sandesh ,EQ,26-Nov-02,10,1,INE583B01015,10
SANGAMIND,Sangam (India) ,EQ,17-Jul-96,10,1,INE495C01010,10
SANGHIIND,Sanghi Industries ,EQ,10-May-95,10,1,INE999B01013,10
SANGHVIFOR,Sanghvi Forging and Engineering ,EQ,23-May-11,10,1,INE263L01013,10
SANGHVIMOV,Sanghvi Movers ,EQ,24-Jan-07,2,1,INE989A01024,2
SANOFI,Sanofi India ,EQ,19-May-03,10,1,INE058A01010,10
